Campaign_ID,Campaign_Date,Influencer,Platform,Category,Followers,Reach,Impressions,Likes,Comments,Shares,Engagements,Spend_USD,Conversions,Revenue_USD,Audience_Group,Engagement_Rate,ROI,Conversion_Rate,Influencer_Type,ROI_Category,Engagement_Category,Cost_Per_Engagement,Cost_Category
CMP02235,2025-02-13,Influencer_29,Facebook,Tech,1211602,834942,1457394,77335,3020,7208,87563,37398.75,14560,575593.83,Gen X,10.487315286570803,1439.0723754136166,1.7438337034189202,Mega Influencer,High ROI,High Engagement,0.4271067688407204,Cost Efficient
CMP02236,2025-03-25,Influencer_119,YouTube,Beauty,1034499,381752,723653,11397,777,71,12245,20639.9,697,70032.81,Millennials,3.2075797900207466,239.30789393359458,0.18257926612041325,Mega Influencer,High ROI,Low Engagement,1.6855777868517763,Moderately Efficient
CMP02237,2025-07-25,Influencer_15,Facebook,Travel,436249,534026,706790,77352,15231,1887,94470,12985.44,12431,327136.02,Gen X,17.690149917794265,2419.2524858610873,2.3277892836678364,Macro Influencer,High ROI,High Engagement,0.1374557002222928,Cost Efficient
CMP02238,2025-06-15,Influencer_72,X,Fitness,1901571,2061428,2068558,180344,8563,6254,195161,17380.66,35247,9389354.08,Gen Z,9.467272201600057,53921.85003331289,1.7098341538001813,Mega Influencer,High ROI,Medium Engagement,0.08905805975579137,Cost Efficient
CMP02239,2025-10-12,Influencer_173,TikTok,Travel,1146381,983139,1340667,12829,145,788,13762,43143.55,1095,99717.66,Mixed,1.3998020625771128,131.12993715167156,0.1113779435054453,Mega Influencer,High ROI,Low Engagement,3.134976747565761,Expensive
CMP02240,2025-05-12,Influencer_86,TikTok,Fitness,2858518,1483661,1742814,151791,20711,12349,184851,38351.1,34107,8162649.97,Gen X,12.459112964484474,21184.00481342126,2.2988405033225243,Mega Influencer,High ROI,High Engagement,0.20747034097732767,Cost Efficient
CMP02241,2025-07-06,Influencer_171,Instagram,Food,1202018,1067667,1078014,65001,7285,3365,75651,38126.57,4969,1449827.15,Mixed,7.0856362517526525,3702.6687163308943,0.46540728523032,Mega Influencer,High ROI,Medium Engagement,0.5039797226738576,Cost Efficient
CMP02242,2025-10-30,Influencer_67,YouTube,Fashion,4620174,4107538,10025998,570899,52030,1801,624730,34097.41,5520,463855.36,Millennials,15.20935411918283,1260.3829733695313,0.13438707079520626,Mega Influencer,High ROI,High Engagement,0.054579434315624356,Cost Efficient
CMP02243,2025-10-31,Influencer_296,YouTube,Travel,631494,879146,924223,24487,2680,2299,29466,20363.55,3407,948171.58,Mixed,3.3516617262661716,4556.219470573647,0.3875351761823406,Macro Influencer,High ROI,Low Engagement,0.6910863367949501,Cost Efficient
CMP02244,2025-03-22,Influencer_159,X,Fitness,4747780,4186727,7226517,544724,65161,13307,623192,41405.13,91716,3793449.53,Mixed,14.884944731290098,9061.786305223532,2.1906372209126603,Mega Influencer,High ROI,High Engagement,0.06644040680881654,Cost Efficient
CMP02245,2025-04-10,Influencer_94,X,Travel,1457943,1383821,1618586,174827,25719,10153,210699,15370.64,28001,625423.38,Gen Z,15.225885428823528,3968.948202547194,2.023455345741971,Mega Influencer,High ROI,High Engagement,0.07295070218653149,Cost Efficient
CMP02246,2025-02-10,Influencer_77,Instagram,Tech,3952096,813482,1209055,92057,1364,2934,96355,26590.02,10240,1175276.59,Millennials,11.844761162508819,4319.991372702992,1.2587863038149583,Mega Influencer,High ROI,High Engagement,0.27595890197706396,Cost Efficient
CMP02247,2025-09-29,Influencer_256,X,Tech,31420,9644,22481,839,86,51,976,47382.21,27,3551.52,Gen Z,10.120282040647034,-92.50452859839167,0.2799668187474077,Micro Influencer,Low ROI,High Engagement,48.54734631147541,Expensive
CMP02248,2025-07-02,Influencer_88,Facebook,Beauty,467017,620654,871143,54501,2166,3826,60493,16317.13,303,72228.32,Mixed,9.746654335587944,342.65333425669843,0.04881947107406059,Macro Influencer,High ROI,Medium Engagement,0.2697358372043046,Cost Efficient
CMP02249,2025-06-24,Influencer_150,X,Tech,2122163,1185243,2652401,60343,11827,3267,75437,3242.41,8768,2405880.81,Millennials,6.364686397641665,74100.3882914252,0.7397639133915999,Mega Influencer,High ROI,Medium Engagement,0.04298169333351008,Cost Efficient
CMP02250,2025-07-23,Influencer_274,Instagram,Food,113380,107112,166954,15703,2031,295,18029,45153.3,2831,496867.11,Gen Z,16.83191425797296,1000.4004358485427,2.6430278586899694,Macro Influencer,High ROI,High Engagement,2.504481668423096,Expensive
CMP02251,2025-12-06,Influencer_273,TikTok,Travel,738564,977679,1469802,40346,1886,556,42788,20366.13,1246,118381.85,Gen Z,4.376487579256586,481.26826255159915,0.1274446929922807,Macro Influencer,High ROI,Low Engagement,0.47597761054501264,Cost Efficient
CMP02252,2025-09-05,Influencer_68,Instagram,Travel,3862304,807443,1249496,94782,3511,9270,107563,21898.13,19975,5887444.24,Millennials,13.321435692674283,26785.60274324794,2.4738588358559057,Mega Influencer,High ROI,High Engagement,0.20358422505880275,Cost Efficient
CMP02253,2025-05-02,Influencer_117,YouTube,Travel,2940347,869455,1039906,15718,2313,321,18352,27710.58,2962,351864.44,Mixed,2.110747537250347,1169.7837432489682,0.3406731803256063,Mega Influencer,High ROI,Low Engagement,1.509948779424586,Moderately Efficient
CMP02254,2025-02-22,Influencer_176,X,Beauty,32464,41578,77460,1719,254,154,2127,17353.06,92,17125.72,Gen X,5.115686180191448,-1.3100859444962452,0.22127086439944202,Micro Influencer,Low ROI,Medium Engagement,8.15846732487071,Expensive
CMP02255,2025-03-26,Influencer_10,Facebook,Fitness,2708120,3395225,3789030,441717,27667,39612,508996,32473.26,10925,1082430.16,Mixed,14.99152486212254,3233.2968725653045,0.3217754346177352,Mega Influencer,High ROI,High Engagement,0.06379865460632303,Cost Efficient
CMP02256,2025-10-26,Influencer_211,YouTube,Food,2540264,2806454,3272463,415187,40612,12032,467831,15301.82,61318,15420449.18,Millennials,16.669826050952555,100675.26189695082,2.1848923944593426,Mega Influencer,High ROI,High Engagement,0.03270800780623772,Cost Efficient
CMP02257,2025-08-29,Influencer_231,YouTube,Beauty,2902007,2848834,5058666,286053,15590,22716,324359,3969.45,19695,3995679.91,Mixed,11.385675683455055,100560.79456851706,0.6913354726881243,Mega Influencer,High ROI,High Engagement,0.012237829072108374,Cost Efficient
CMP02258,2025-06-25,Influencer_156,X,Food,3868886,3188044,7405197,135304,9744,3138,148186,31950.14,6483,1272652.33,Mixed,4.648179259759275,3883.2449247483746,0.20335352962506165,Mega Influencer,High ROI,Low Engagement,0.21560835706476994,Cost Efficient
CMP02259,2025-06-07,Influencer_115,X,Beauty,1383366,1362175,3133703,94970,15625,1812,112407,17209.14,13317,3072915.53,Gen Z,8.252023418430083,17756.29921076823,0.9776276910088646,Mega Influencer,High ROI,Medium Engagement,0.15309669326643358,Cost Efficient
CMP02260,2025-05-31,Influencer_242,X,Food,1315425,1312002,2436429,59447,4437,4379,68263,32540.07,10507,1083398.94,Gen Z,5.202964629627089,3229.43026858885,0.8008371938457411,Mega Influencer,High ROI,Medium Engagement,0.4766867849347377,Cost Efficient
CMP02261,2025-08-01,Influencer_66,TikTok,Tech,257449,292795,542091,721,26,58,805,35100.59,133,11152.75,Mixed,0.274936388941068,-68.22631756332301,0.0454242729554808,Macro Influencer,Low ROI,Low Engagement,43.60321739130434,Expensive
CMP02262,2025-04-24,Influencer_212,X,Tech,3204970,3534696,8672405,145244,4135,6001,155380,13454.1,5049,1405621.24,Gen Z,4.395851863922668,10347.530789870743,0.14284113824781536,Mega Influencer,High ROI,Low Engagement,0.0865883640108122,Cost Efficient
CMP02263,2025-03-17,Influencer_239,YouTube,Fashion,4995852,5938154,12332053,281569,54416,20633,356618,48739.85,13150,2762230.81,Gen Z,6.005536400706347,5567.294441817117,0.22144929215375686,Mega Influencer,High ROI,Medium Engagement,0.1366724338087253,Cost Efficient
CMP02264,2025-01-07,Influencer_6,Instagram,Travel,3860722,1697369,2161461,81558,14943,544,97045,13301.92,10766,1484730.11,Gen X,5.71737789484785,11061.772962098707,0.6342757526501309,Mega Influencer,High ROI,Medium Engagement,0.1370696068834046,Cost Efficient
CMP02265,2025-06-06,Influencer_84,YouTube,Travel,1056905,1473249,3234927,57097,5416,5008,67521,26610.66,12084,1165033.75,Millennials,4.583135641021986,4278.071607393429,0.8202279451742375,Mega Influencer,High ROI,Low Engagement,0.3941093881903408,Cost Efficient
CMP02266,2025-05-08,Influencer_11,YouTube,Tech,2710872,2714650,5501476,363714,63094,31243,458051,39963.89,10812,3191947.53,Mixed,16.873298583611145,7887.079160712332,0.39828338828209897,Mega Influencer,High ROI,High Engagement,0.0872476863929999,Cost Efficient
CMP02267,2025-03-15,Influencer_289,Instagram,Travel,1372753,1598268,2712995,204407,15494,13200,233101,16560.14,2808,622019.21,Gen Z,14.58460032985707,3656.122895096297,0.1756901846248564,Mega Influencer,High ROI,High Engagement,0.071042766869297,Cost Efficient
CMP02268,2025-09-08,Influencer_128,TikTok,Fitness,467424,356186,806276,26745,563,2646,29954,15932.33,1203,176180.35,Gen X,8.409651137327128,1005.8040474933674,0.337744886098836,Macro Influencer,High ROI,Medium Engagement,0.5318932362956533,Cost Efficient
CMP02269,2025-12-28,Influencer_32,Facebook,Food,441380,498193,710527,32682,1033,1645,35360,31152.54,4914,295873.47,Gen X,7.097650910390151,849.7571305582145,0.98636472210569,Macro Influencer,High ROI,Medium Engagement,0.8810107466063348,Cost Efficient
CMP02270,2025-05-22,Influencer_164,YouTube,Beauty,2246122,3211765,4293971,103097,10029,3792,116918,34353.54,13125,2421496.64,Millennials,3.640303695942885,6948.754335069981,0.4086538087313362,Mega Influencer,High ROI,Low Engagement,0.29382592928377155,Cost Efficient
CMP02271,2025-09-19,Influencer_51,YouTube,Tech,2909830,1242127,2115609,182005,14587,10961,207553,23105.34,16270,4093953.96,Gen Z,16.70948300777618,17618.64841634012,1.3098499589816501,Mega Influencer,High ROI,High Engagement,0.11132260193781829,Cost Efficient
CMP02272,2025-04-02,Influencer_79,TikTok,Food,4039291,2028436,3064115,109252,1663,2967,113882,49295.13,13874,1482621.76,Gen X,5.614276220694171,2907.643473097647,0.6839752400371517,Mega Influencer,High ROI,Medium Engagement,0.43286147064505365,Cost Efficient
CMP02273,2025-06-15,Influencer_38,Facebook,Fashion,182519,186827,337801,6354,949,166,7469,3220.75,481,56332.51,Millennials,3.9978161614755896,1649.0494450050455,0.2574574338826829,Macro Influencer,High ROI,Low Engagement,0.43121569152496986,Cost Efficient
CMP02274,2025-09-13,Influencer_28,X,Fitness,2085888,2644800,3940700,14956,2006,1456,18418,4943.83,1470,162867.96,Gen Z,0.6963853599516031,3194.3681315902854,0.055580762250453726,Mega Influencer,High ROI,Low Engagement,0.2684238245194918,Cost Efficient
CMP02275,2025-11-14,Influencer_81,TikTok,Fitness,2294301,911872,2136553,78521,15514,2797,96832,19966.88,2343,98487.88,Gen Z,10.61903425042111,393.2562323207231,0.25694395704660306,Mega Influencer,High ROI,High Engagement,0.20620125578321216,Cost Efficient
CMP02276,2025-06-26,Influencer_11,TikTok,Beauty,1104906,681687,1203884,4765,507,399,5671,26085.19,196,50265.09,Millennials,0.8319067255206569,92.69589372360332,0.02875219858967532,Mega Influencer,Medium ROI,Low Engagement,4.59975136660201,Expensive
CMP02277,2025-09-12,Influencer_161,TikTok,Food,2601974,2587955,3573687,35951,5060,2925,43936,43787.07,1813,205396.29,Gen Z,1.6977111271254717,369.079776290124,0.07005531394479425,Mega Influencer,High ROI,Low Engagement,0.9966102967953386,Cost Efficient
CMP02278,2025-01-09,Influencer_221,Instagram,Beauty,3292118,2508315,3375994,270072,41415,21290,332777,7007.32,36404,4902973.78,Mixed,13.26695411062805,69869.31465952747,1.4513328668847414,Mega Influencer,High ROI,High Engagement,0.02105710430708853,Cost Efficient
CMP02279,2025-01-01,Influencer_235,Facebook,Fashion,1126146,1462850,1626177,175635,23909,14179,213723,12253.6,8622,194790.62,Gen X,14.610042041220906,1489.6603447150223,0.589397409167037,Mega Influencer,High ROI,High Engagement,0.05733402581846596,Cost Efficient
CMP02280,2025-08-04,Influencer_229,Facebook,Fashion,349425,201237,217759,19993,2313,1355,23661,19577.91,2946,609646.7,Gen X,11.757778142190551,3013.9518978277047,1.4639454971004338,Macro Influencer,High ROI,High Engagement,0.8274337517433752,Cost Efficient
CMP02281,2025-01-23,Influencer_41,TikTok,Food,1593555,1739509,3547025,110844,795,8281,119920,2580.63,19436,595203.44,Gen Z,6.893899370454536,22964.268802579212,1.117326785891881,Mega Influencer,High ROI,Medium Engagement,0.0215195963975984,Cost Efficient
CMP02282,2025-04-17,Influencer_20,TikTok,Food,420893,485072,921560,63747,8422,4301,76470,25291.41,1618,276071.5,Gen Z,15.76466998713593,991.562313054116,0.3335587294257347,Macro Influencer,High ROI,High Engagement,0.3307363672028246,Cost Efficient
CMP02283,2025-02-15,Influencer_271,TikTok,Food,3237943,4597075,8423192,119513,13367,8332,141212,23920.04,17562,3959889.39,Gen Z,3.071779337948587,16454.693846665807,0.38202552710147214,Mega Influencer,High ROI,Low Engagement,0.16939098660170523,Cost Efficient
CMP02284,2025-07-14,Influencer_246,YouTube,Travel,2941352,2988483,5950839,200278,21903,13120,235301,38057.9,35157,8171392.33,Gen Z,7.873593391697393,21370.949080217248,1.176416262029933,Mega Influencer,High ROI,Medium Engagement,0.16174134406568608,Cost Efficient
CMP02285,2025-12-09,Influencer_149,Facebook,Tech,101927,83877,103514,8099,330,6,8435,36338.12,1144,58839.07,Millennials,10.056392097952955,61.92106250956295,1.3639019039784448,Macro Influencer,Medium ROI,High Engagement,4.308016597510374,Expensive
CMP02286,2025-04-24,Influencer_26,Facebook,Travel,3843833,1822022,2969827,9402,964,533,10899,11552.17,127,36657.24,Mixed,0.5981815806834385,217.31908377387103,0.0069702780756763635,Mega Influencer,High ROI,Low Engagement,1.0599293513166346,Moderately Efficient
CMP02287,2025-11-08,Influencer_281,YouTube,Food,4366673,5188941,9734362,597466,48667,6770,652903,32256.39,45449,13341276.48,Mixed,12.582586697362718,41260.10409100336,0.8758819959602547,Mega Influencer,High ROI,High Engagement,0.0494045669877455,Cost Efficient
CMP02288,2025-08-19,Influencer_191,Instagram,Travel,667313,359198,618254,37081,299,1785,39165,19256.45,4229,940956.6,Gen X,10.903457146197919,4786.448956064072,1.177345085440342,Macro Influencer,High ROI,High Engagement,0.4916749648921231,Cost Efficient
CMP02289,2025-04-17,Influencer_156,YouTube,Fashion,4123358,5612632,6319832,319204,23230,14131,356565,2748.97,47909,11971860.5,Gen Z,6.352901811485236,435403.49767367414,0.8535923965797152,Mega Influencer,High ROI,Medium Engagement,0.007709590116808996,Cost Efficient
CMP02290,2025-06-27,Influencer_220,TikTok,Tech,3682722,1739577,4171499,4361,747,21,5129,7167.78,551,139827.52,Millennials,0.2948417919988595,1850.7786232278336,0.031674366814461216,Mega Influencer,High ROI,Low Engagement,1.3975004874244492,Moderately Efficient
CMP02291,2025-10-13,Influencer_247,Instagram,Travel,3941342,4392852,7569615,253807,1217,22189,277213,10403.11,24817,3936873.02,Millennials,6.3105472253561015,37743.23168744731,0.5649404987921287,Mega Influencer,High ROI,Medium Engagement,0.03752749690671073,Cost Efficient
CMP02292,2025-12-07,Influencer_30,YouTube,Fitness,3488005,1186098,1689901,126056,22072,2523,150651,1124.45,3401,204745.81,Gen X,12.701395668823318,18108.52950331273,0.286738532566449,Mega Influencer,High ROI,High Engagement,0.0074639398344518125,Cost Efficient
CMP02293,2025-01-19,Influencer_289,X,Travel,2828088,1746697,3471169,261401,22429,9697,293527,29697.77,2064,334447.74,Millennials,16.804689078872865,1026.171224304047,0.11816588681379771,Mega Influencer,High ROI,High Engagement,0.10117559883758565,Cost Efficient
CMP02294,2025-02-19,Influencer_201,YouTube,Fashion,4765968,6198745,9931582,480607,31061,34111,545779,25745.09,17718,1891569.82,Millennials,8.804669332259998,7247.303194512041,0.28583205148784147,Mega Influencer,High ROI,Medium Engagement,0.04717127262133574,Cost Efficient
CMP02295,2025-06-10,Influencer_81,X,Fitness,2367413,1238985,1647402,176064,3905,906,180875,1980.48,5218,529595.25,Millennials,14.598643244268494,26640.752241880757,0.4211511842354831,Mega Influencer,High ROI,High Engagement,0.0109494402211472,Cost Efficient
CMP02296,2025-07-31,Influencer_161,TikTok,Food,149982,125870,309701,9208,227,453,9888,49583.69,1169,338187.84,Mixed,7.855724159847462,582.0546030357967,0.9287359974576944,Macro Influencer,High ROI,Medium Engagement,5.01453175566343,Expensive
CMP02297,2025-06-22,Influencer_80,Facebook,Fitness,1281134,1108924,1934846,51126,5895,822,57843,26332.51,6196,395883.69,Mixed,5.216137444946633,1403.402789935331,0.5587398234685155,Mega Influencer,High ROI,Medium Engagement,0.45524108362291027,Cost Efficient
CMP02298,2025-07-15,Influencer_240,Facebook,Fashion,468134,96169,114546,712,43,33,788,44883.66,83,2565.27,Millennials,0.8193908639998337,-94.28462384752046,0.0863063981116576,Macro Influencer,Low ROI,Low Engagement,56.95895939086295,Expensive
CMP02299,2025-09-17,Influencer_7,TikTok,Fashion,3016081,912232,1417101,11497,1084,214,12795,46189.87,689,162753.36,Mixed,1.4026037236141682,252.35725928650587,0.07552903208832841,Mega Influencer,High ROI,Low Engagement,3.60999374755764,Expensive
CMP02300,2025-05-31,Influencer_142,Facebook,Beauty,3377808,2569712,5305059,60266,2954,1786,65006,29166.18,8002,1341273.09,Gen Z,2.529699826284035,4498.727327335977,0.31139676352836426,Mega Influencer,High ROI,Low Engagement,0.44866904593422147,Cost Efficient
CMP02301,2025-10-10,Influencer_145,TikTok,Fitness,4897457,4524936,9952533,436605,10875,21394,468874,7456.49,51247,9799435.69,Millennials,10.36200291009641,131321.56282647734,1.1325464050762264,Mega Influencer,High ROI,High Engagement,0.015902971800526366,Cost Efficient
CMP02302,2025-02-06,Influencer_126,Facebook,Tech,125261,48622,106913,2226,365,147,2738,7884.18,412,30319.08,Mixed,5.631195755008021,284.55590816039205,0.8473530500596438,Macro Influencer,High ROI,Medium Engagement,2.8795398100803506,Expensive
CMP02303,2025-03-20,Influencer_195,Facebook,Beauty,645324,380911,404652,4928,867,432,6227,43638.63,1101,31751.22,Gen Z,1.6347650763564192,-27.240566443080354,0.28904389739335434,Macro Influencer,Low ROI,Low Engagement,7.007970130078689,Expensive
CMP02304,2025-05-16,Influencer_233,Instagram,Travel,2211987,2708317,5163200,130404,21949,9405,161758,20733.83,12567,551383.86,Gen Z,5.972639096531167,2559.343980345165,0.46401510606033197,Mega Influencer,High ROI,Medium Engagement,0.1281780808368056,Cost Efficient
